BioProject,Run,EV_type,Source,disease,Disease_stage/treatment,Release_date,URL,EV isolated method,Project_Title,Project_Description
PRJNA1004226,SRR25598544,sEV,Amniotic fluid,Congenital diaphragmatic hernia (CDH),with poor prognosis,2024-07-03,https://pubmed.ncbi.nlm.nih.gov/38947173/,"The EV isolation method used in this study adhered to the standard principles of the International Society for Extracellular Vesicles (Théry et al., 2018; Witwer et al., 2013). Approximately 1 mL of each AF sample was centrifuged at 10,000 × g for 40 min at 4°C (Kubota 3520). The supernatant was filtered using a 0.22 μm filter (Millex-GV 33 mm, Millipore), and then ultracentrifuged at 110,000 × g for 70 min at 4°C using a TLA55 rotor (Beckman Coulter Inc., USA). The pellet was washed with phosphate-buffered saline (PBS), ultracentrifuged under the same conditions, and resuspended in PBS to extract the sEVs.",The miRNA profiles of amniotic fluid-derived extracellular vesicles of congenital diaphragmatic hernia patients. (human),"Congenital diaphragmatic hernia (CDH) is a life-threatening anomaly with high morbidity and mortality. To investigate the pathogenesis of CDH, miRNA sequencing was performed using amniotic fluid-derived extracellular vesicles (AF-EVs) of CDH patients.
Overall design: Amniotic fluid samples were collected during cesarean delivery from women who provided written informed consent from January 2012 to October 2017 at Nagoya University Hospital. Twenty-one CDH cases born at late and full term (between 37 0/7 and 41 6/7 gestational weeks) and those who born at late and full term at the same time without congenital malformations or neonatal intensive care unit (NICU) admission (control cases: n = 24) were included. CDH cases were divided into two groups; the good prognosis group (CDH-Good) and the poor prognosis group (CDH-Poor). Cases who required extracorporeal membrane oxygenation (ECMO) and neonatal deaths were defined as the CDH-Poor group (n = 5), and the others were defined as the CDH-Good group (n = 16)."
PRJNA1004226,SRR25598545,sEV,Amniotic fluid,Congenital diaphragmatic hernia (CDH),with good prognosis,2024-07-03,https://pubmed.ncbi.nlm.nih.gov/38947173/,"The EV isolation method used in this study adhered to the standard principles of the International Society for Extracellular Vesicles (Théry et al., 2018; Witwer et al., 2013). Approximately 1 mL of each AF sample was centrifuged at 10,000 × g for 40 min at 4°C (Kubota 3520). The supernatant was filtered using a 0.22 μm filter (Millex-GV 33 mm, Millipore), and then ultracentrifuged at 110,000 × g for 70 min at 4°C using a TLA55 rotor (Beckman Coulter Inc., USA). The pellet was washed with phosphate-buffered saline (PBS), ultracentrifuged under the same conditions, and resuspended in PBS to extract the sEVs.",The miRNA profiles of amniotic fluid-derived extracellular vesicles of congenital diaphragmatic hernia patients. (human),"Congenital diaphragmatic hernia (CDH) is a life-threatening anomaly with high morbidity and mortality. To investigate the pathogenesis of CDH, miRNA sequencing was performed using amniotic fluid-derived extracellular vesicles (AF-EVs) of CDH patients.
Overall design: Amniotic fluid samples were collected during cesarean delivery from women who provided written informed consent from January 2012 to October 2017 at Nagoya University Hospital. Twenty-one CDH cases born at late and full term (between 37 0/7 and 41 6/7 gestational weeks) and those who born at late and full term at the same time without congenital malformations or neonatal intensive care unit (NICU) admission (control cases: n = 24) were included. CDH cases were divided into two groups; the good prognosis group (CDH-Good) and the poor prognosis group (CDH-Poor). Cases who required extracorporeal membrane oxygenation (ECMO) and neonatal deaths were defined as the CDH-Poor group (n = 5), and the others were defined as the CDH-Good group (n = 16)."
PRJNA1004226,SRR25598546,sEV,Amniotic fluid,Congenital diaphragmatic hernia (CDH),with good prognosis,2024-07-03,https://pubmed.ncbi.nlm.nih.gov/38947173/,"The EV isolation method used in this study adhered to the standard principles of the International Society for Extracellular Vesicles (Théry et al., 2018; Witwer et al., 2013). Approximately 1 mL of each AF sample was centrifuged at 10,000 × g for 40 min at 4°C (Kubota 3520). The supernatant was filtered using a 0.22 μm filter (Millex-GV 33 mm, Millipore), and then ultracentrifuged at 110,000 × g for 70 min at 4°C using a TLA55 rotor (Beckman Coulter Inc., USA). The pellet was washed with phosphate-buffered saline (PBS), ultracentrifuged under the same conditions, and resuspended in PBS to extract the sEVs.",The miRNA profiles of amniotic fluid-derived extracellular vesicles of congenital diaphragmatic hernia patients. (human),"Congenital diaphragmatic hernia (CDH) is a life-threatening anomaly with high morbidity and mortality. To investigate the pathogenesis of CDH, miRNA sequencing was performed using amniotic fluid-derived extracellular vesicles (AF-EVs) of CDH patients.
Overall design: Amniotic fluid samples were collected during cesarean delivery from women who provided written informed consent from January 2012 to October 2017 at Nagoya University Hospital. Twenty-one CDH cases born at late and full term (between 37 0/7 and 41 6/7 gestational weeks) and those who born at late and full term at the same time without congenital malformations or neonatal intensive care unit (NICU) admission (control cases: n = 24) were included. CDH cases were divided into two groups; the good prognosis group (CDH-Good) and the poor prognosis group (CDH-Poor). Cases who required extracorporeal membrane oxygenation (ECMO) and neonatal deaths were defined as the CDH-Poor group (n = 5), and the others were defined as the CDH-Good group (n = 16)."
PRJNA1004226,SRR25598547,sEV,Amniotic fluid,Congenital diaphragmatic hernia (CDH),with good prognosis,2024-07-03,https://pubmed.ncbi.nlm.nih.gov/38947173/,"The EV isolation method used in this study adhered to the standard principles of the International Society for Extracellular Vesicles (Théry et al., 2018; Witwer et al., 2013). Approximately 1 mL of each AF sample was centrifuged at 10,000 × g for 40 min at 4°C (Kubota 3520). The supernatant was filtered using a 0.22 μm filter (Millex-GV 33 mm, Millipore), and then ultracentrifuged at 110,000 × g for 70 min at 4°C using a TLA55 rotor (Beckman Coulter Inc., USA). The pellet was washed with phosphate-buffered saline (PBS), ultracentrifuged under the same conditions, and resuspended in PBS to extract the sEVs.",The miRNA profiles of amniotic fluid-derived extracellular vesicles of congenital diaphragmatic hernia patients. (human),"Congenital diaphragmatic hernia (CDH) is a life-threatening anomaly with high morbidity and mortality. To investigate the pathogenesis of CDH, miRNA sequencing was performed using amniotic fluid-derived extracellular vesicles (AF-EVs) of CDH patients.
Overall design: Amniotic fluid samples were collected during cesarean delivery from women who provided written informed consent from January 2012 to October 2017 at Nagoya University Hospital. Twenty-one CDH cases born at late and full term (between 37 0/7 and 41 6/7 gestational weeks) and those who born at late and full term at the same time without congenital malformations or neonatal intensive care unit (NICU) admission (control cases: n = 24) were included. CDH cases were divided into two groups; the good prognosis group (CDH-Good) and the poor prognosis group (CDH-Poor). Cases who required extracorporeal membrane oxygenation (ECMO) and neonatal deaths were defined as the CDH-Poor group (n = 5), and the others were defined as the CDH-Good group (n = 16)."
PRJNA1004226,SRR25598548,sEV,Amniotic fluid,Healthy donor,-,2024-07-03,https://pubmed.ncbi.nlm.nih.gov/38947173/,"The EV isolation method used in this study adhered to the standard principles of the International Society for Extracellular Vesicles (Théry et al., 2018; Witwer et al., 2013). Approximately 1 mL of each AF sample was centrifuged at 10,000 × g for 40 min at 4°C (Kubota 3520). The supernatant was filtered using a 0.22 μm filter (Millex-GV 33 mm, Millipore), and then ultracentrifuged at 110,000 × g for 70 min at 4°C using a TLA55 rotor (Beckman Coulter Inc., USA). The pellet was washed with phosphate-buffered saline (PBS), ultracentrifuged under the same conditions, and resuspended in PBS to extract the sEVs.",The miRNA profiles of amniotic fluid-derived extracellular vesicles of congenital diaphragmatic hernia patients. (human),"Congenital diaphragmatic hernia (CDH) is a life-threatening anomaly with high morbidity and mortality. To investigate the pathogenesis of CDH, miRNA sequencing was performed using amniotic fluid-derived extracellular vesicles (AF-EVs) of CDH patients.
Overall design: Amniotic fluid samples were collected during cesarean delivery from women who provided written informed consent from January 2012 to October 2017 at Nagoya University Hospital. Twenty-one CDH cases born at late and full term (between 37 0/7 and 41 6/7 gestational weeks) and those who born at late and full term at the same time without congenital malformations or neonatal intensive care unit (NICU) admission (control cases: n = 24) were included. CDH cases were divided into two groups; the good prognosis group (CDH-Good) and the poor prognosis group (CDH-Poor). Cases who required extracorporeal membrane oxygenation (ECMO) and neonatal deaths were defined as the CDH-Poor group (n = 5), and the others were defined as the CDH-Good group (n = 16)."
PRJNA1004226,SRR25598549,sEV,Amniotic fluid,Congenital diaphragmatic hernia (CDH),with good prognosis,2024-07-03,https://pubmed.ncbi.nlm.nih.gov/38947173/,"The EV isolation method used in this study adhered to the standard principles of the International Society for Extracellular Vesicles (Théry et al., 2018; Witwer et al., 2013). Approximately 1 mL of each AF sample was centrifuged at 10,000 × g for 40 min at 4°C (Kubota 3520). The supernatant was filtered using a 0.22 μm filter (Millex-GV 33 mm, Millipore), and then ultracentrifuged at 110,000 × g for 70 min at 4°C using a TLA55 rotor (Beckman Coulter Inc., USA). The pellet was washed with phosphate-buffered saline (PBS), ultracentrifuged under the same conditions, and resuspended in PBS to extract the sEVs.",The miRNA profiles of amniotic fluid-derived extracellular vesicles of congenital diaphragmatic hernia patients. (human),"Congenital diaphragmatic hernia (CDH) is a life-threatening anomaly with high morbidity and mortality. To investigate the pathogenesis of CDH, miRNA sequencing was performed using amniotic fluid-derived extracellular vesicles (AF-EVs) of CDH patients.
Overall design: Amniotic fluid samples were collected during cesarean delivery from women who provided written informed consent from January 2012 to October 2017 at Nagoya University Hospital. Twenty-one CDH cases born at late and full term (between 37 0/7 and 41 6/7 gestational weeks) and those who born at late and full term at the same time without congenital malformations or neonatal intensive care unit (NICU) admission (control cases: n = 24) were included. CDH cases were divided into two groups; the good prognosis group (CDH-Good) and the poor prognosis group (CDH-Poor). Cases who required extracorporeal membrane oxygenation (ECMO) and neonatal deaths were defined as the CDH-Poor group (n = 5), and the others were defined as the CDH-Good group (n = 16)."
PRJNA1004226,SRR25598550,sEV,Amniotic fluid,Congenital diaphragmatic hernia (CDH),with good prognosis,2024-07-03,https://pubmed.ncbi.nlm.nih.gov/38947173/,"The EV isolation method used in this study adhered to the standard principles of the International Society for Extracellular Vesicles (Théry et al., 2018; Witwer et al., 2013). Approximately 1 mL of each AF sample was centrifuged at 10,000 × g for 40 min at 4°C (Kubota 3520). The supernatant was filtered using a 0.22 μm filter (Millex-GV 33 mm, Millipore), and then ultracentrifuged at 110,000 × g for 70 min at 4°C using a TLA55 rotor (Beckman Coulter Inc., USA). The pellet was washed with phosphate-buffered saline (PBS), ultracentrifuged under the same conditions, and resuspended in PBS to extract the sEVs.",The miRNA profiles of amniotic fluid-derived extracellular vesicles of congenital diaphragmatic hernia patients. (human),"Congenital diaphragmatic hernia (CDH) is a life-threatening anomaly with high morbidity and mortality. To investigate the pathogenesis of CDH, miRNA sequencing was performed using amniotic fluid-derived extracellular vesicles (AF-EVs) of CDH patients.
Overall design: Amniotic fluid samples were collected during cesarean delivery from women who provided written informed consent from January 2012 to October 2017 at Nagoya University Hospital. Twenty-one CDH cases born at late and full term (between 37 0/7 and 41 6/7 gestational weeks) and those who born at late and full term at the same time without congenital malformations or neonatal intensive care unit (NICU) admission (control cases: n = 24) were included. CDH cases were divided into two groups; the good prognosis group (CDH-Good) and the poor prognosis group (CDH-Poor). Cases who required extracorporeal membrane oxygenation (ECMO) and neonatal deaths were defined as the CDH-Poor group (n = 5), and the others were defined as the CDH-Good group (n = 16)."
PRJNA1004226,SRR25598551,sEV,Amniotic fluid,Congenital diaphragmatic hernia (CDH),with good prognosis,2024-07-03,https://pubmed.ncbi.nlm.nih.gov/38947173/,"The EV isolation method used in this study adhered to the standard principles of the International Society for Extracellular Vesicles (Théry et al., 2018; Witwer et al., 2013). Approximately 1 mL of each AF sample was centrifuged at 10,000 × g for 40 min at 4°C (Kubota 3520). The supernatant was filtered using a 0.22 μm filter (Millex-GV 33 mm, Millipore), and then ultracentrifuged at 110,000 × g for 70 min at 4°C using a TLA55 rotor (Beckman Coulter Inc., USA). The pellet was washed with phosphate-buffered saline (PBS), ultracentrifuged under the same conditions, and resuspended in PBS to extract the sEVs.",The miRNA profiles of amniotic fluid-derived extracellular vesicles of congenital diaphragmatic hernia patients. (human),"Congenital diaphragmatic hernia (CDH) is a life-threatening anomaly with high morbidity and mortality. To investigate the pathogenesis of CDH, miRNA sequencing was performed using amniotic fluid-derived extracellular vesicles (AF-EVs) of CDH patients.
Overall design: Amniotic fluid samples were collected during cesarean delivery from women who provided written informed consent from January 2012 to October 2017 at Nagoya University Hospital. Twenty-one CDH cases born at late and full term (between 37 0/7 and 41 6/7 gestational weeks) and those who born at late and full term at the same time without congenital malformations or neonatal intensive care unit (NICU) admission (control cases: n = 24) were included. CDH cases were divided into two groups; the good prognosis group (CDH-Good) and the poor prognosis group (CDH-Poor). Cases who required extracorporeal membrane oxygenation (ECMO) and neonatal deaths were defined as the CDH-Poor group (n = 5), and the others were defined as the CDH-Good group (n = 16)."
PRJNA1004226,SRR25598552,sEV,Amniotic fluid,Congenital diaphragmatic hernia (CDH),with good prognosis,2024-07-03,https://pubmed.ncbi.nlm.nih.gov/38947173/,"The EV isolation method used in this study adhered to the standard principles of the International Society for Extracellular Vesicles (Théry et al., 2018; Witwer et al., 2013). Approximately 1 mL of each AF sample was centrifuged at 10,000 × g for 40 min at 4°C (Kubota 3520). The supernatant was filtered using a 0.22 μm filter (Millex-GV 33 mm, Millipore), and then ultracentrifuged at 110,000 × g for 70 min at 4°C using a TLA55 rotor (Beckman Coulter Inc., USA). The pellet was washed with phosphate-buffered saline (PBS), ultracentrifuged under the same conditions, and resuspended in PBS to extract the sEVs.",The miRNA profiles of amniotic fluid-derived extracellular vesicles of congenital diaphragmatic hernia patients. (human),"Congenital diaphragmatic hernia (CDH) is a life-threatening anomaly with high morbidity and mortality. To investigate the pathogenesis of CDH, miRNA sequencing was performed using amniotic fluid-derived extracellular vesicles (AF-EVs) of CDH patients.
Overall design: Amniotic fluid samples were collected during cesarean delivery from women who provided written informed consent from January 2012 to October 2017 at Nagoya University Hospital. Twenty-one CDH cases born at late and full term (between 37 0/7 and 41 6/7 gestational weeks) and those who born at late and full term at the same time without congenital malformations or neonatal intensive care unit (NICU) admission (control cases: n = 24) were included. CDH cases were divided into two groups; the good prognosis group (CDH-Good) and the poor prognosis group (CDH-Poor). Cases who required extracorporeal membrane oxygenation (ECMO) and neonatal deaths were defined as the CDH-Poor group (n = 5), and the others were defined as the CDH-Good group (n = 16)."
PRJNA1004226,SRR25598553,sEV,Amniotic fluid,Congenital diaphragmatic hernia (CDH),with good prognosis,2024-07-03,https://pubmed.ncbi.nlm.nih.gov/38947173/,"The EV isolation method used in this study adhered to the standard principles of the International Society for Extracellular Vesicles (Théry et al., 2018; Witwer et al., 2013). Approximately 1 mL of each AF sample was centrifuged at 10,000 × g for 40 min at 4°C (Kubota 3520). The supernatant was filtered using a 0.22 μm filter (Millex-GV 33 mm, Millipore), and then ultracentrifuged at 110,000 × g for 70 min at 4°C using a TLA55 rotor (Beckman Coulter Inc., USA). The pellet was washed with phosphate-buffered saline (PBS), ultracentrifuged under the same conditions, and resuspended in PBS to extract the sEVs.",The miRNA profiles of amniotic fluid-derived extracellular vesicles of congenital diaphragmatic hernia patients. (human),"Congenital diaphragmatic hernia (CDH) is a life-threatening anomaly with high morbidity and mortality. To investigate the pathogenesis of CDH, miRNA sequencing was performed using amniotic fluid-derived extracellular vesicles (AF-EVs) of CDH patients.
Overall design: Amniotic fluid samples were collected during cesarean delivery from women who provided written informed consent from January 2012 to October 2017 at Nagoya University Hospital. Twenty-one CDH cases born at late and full term (between 37 0/7 and 41 6/7 gestational weeks) and those who born at late and full term at the same time without congenital malformations or neonatal intensive care unit (NICU) admission (control cases: n = 24) were included. CDH cases were divided into two groups; the good prognosis group (CDH-Good) and the poor prognosis group (CDH-Poor). Cases who required extracorporeal membrane oxygenation (ECMO) and neonatal deaths were defined as the CDH-Poor group (n = 5), and the others were defined as the CDH-Good group (n = 16)."
PRJNA1004226,SRR25598554,sEV,Amniotic fluid,Healthy donor,-,2024-07-03,https://pubmed.ncbi.nlm.nih.gov/38947173/,"The EV isolation method used in this study adhered to the standard principles of the International Society for Extracellular Vesicles (Théry et al., 2018; Witwer et al., 2013). Approximately 1 mL of each AF sample was centrifuged at 10,000 × g for 40 min at 4°C (Kubota 3520). The supernatant was filtered using a 0.22 μm filter (Millex-GV 33 mm, Millipore), and then ultracentrifuged at 110,000 × g for 70 min at 4°C using a TLA55 rotor (Beckman Coulter Inc., USA). The pellet was washed with phosphate-buffered saline (PBS), ultracentrifuged under the same conditions, and resuspended in PBS to extract the sEVs.",The miRNA profiles of amniotic fluid-derived extracellular vesicles of congenital diaphragmatic hernia patients. (human),"Congenital diaphragmatic hernia (CDH) is a life-threatening anomaly with high morbidity and mortality. To investigate the pathogenesis of CDH, miRNA sequencing was performed using amniotic fluid-derived extracellular vesicles (AF-EVs) of CDH patients.
Overall design: Amniotic fluid samples were collected during cesarean delivery from women who provided written informed consent from January 2012 to October 2017 at Nagoya University Hospital. Twenty-one CDH cases born at late and full term (between 37 0/7 and 41 6/7 gestational weeks) and those who born at late and full term at the same time without congenital malformations or neonatal intensive care unit (NICU) admission (control cases: n = 24) were included. CDH cases were divided into two groups; the good prognosis group (CDH-Good) and the poor prognosis group (CDH-Poor). Cases who required extracorporeal membrane oxygenation (ECMO) and neonatal deaths were defined as the CDH-Poor group (n = 5), and the others were defined as the CDH-Good group (n = 16)."
PRJNA1004226,SRR25598555,sEV,Amniotic fluid,Healthy donor,-,2024-07-03,https://pubmed.ncbi.nlm.nih.gov/38947173/,"The EV isolation method used in this study adhered to the standard principles of the International Society for Extracellular Vesicles (Théry et al., 2018; Witwer et al., 2013). Approximately 1 mL of each AF sample was centrifuged at 10,000 × g for 40 min at 4°C (Kubota 3520). The supernatant was filtered using a 0.22 μm filter (Millex-GV 33 mm, Millipore), and then ultracentrifuged at 110,000 × g for 70 min at 4°C using a TLA55 rotor (Beckman Coulter Inc., USA). The pellet was washed with phosphate-buffered saline (PBS), ultracentrifuged under the same conditions, and resuspended in PBS to extract the sEVs.",The miRNA profiles of amniotic fluid-derived extracellular vesicles of congenital diaphragmatic hernia patients. (human),"Congenital diaphragmatic hernia (CDH) is a life-threatening anomaly with high morbidity and mortality. To investigate the pathogenesis of CDH, miRNA sequencing was performed using amniotic fluid-derived extracellular vesicles (AF-EVs) of CDH patients.
Overall design: Amniotic fluid samples were collected during cesarean delivery from women who provided written informed consent from January 2012 to October 2017 at Nagoya University Hospital. Twenty-one CDH cases born at late and full term (between 37 0/7 and 41 6/7 gestational weeks) and those who born at late and full term at the same time without congenital malformations or neonatal intensive care unit (NICU) admission (control cases: n = 24) were included. CDH cases were divided into two groups; the good prognosis group (CDH-Good) and the poor prognosis group (CDH-Poor). Cases who required extracorporeal membrane oxygenation (ECMO) and neonatal deaths were defined as the CDH-Poor group (n = 5), and the others were defined as the CDH-Good group (n = 16)."
PRJNA1004226,SRR25598556,sEV,Amniotic fluid,Healthy donor,-,2024-07-03,https://pubmed.ncbi.nlm.nih.gov/38947173/,"The EV isolation method used in this study adhered to the standard principles of the International Society for Extracellular Vesicles (Théry et al., 2018; Witwer et al., 2013). Approximately 1 mL of each AF sample was centrifuged at 10,000 × g for 40 min at 4°C (Kubota 3520). The supernatant was filtered using a 0.22 μm filter (Millex-GV 33 mm, Millipore), and then ultracentrifuged at 110,000 × g for 70 min at 4°C using a TLA55 rotor (Beckman Coulter Inc., USA). The pellet was washed with phosphate-buffered saline (PBS), ultracentrifuged under the same conditions, and resuspended in PBS to extract the sEVs.",The miRNA profiles of amniotic fluid-derived extracellular vesicles of congenital diaphragmatic hernia patients. (human),"Congenital diaphragmatic hernia (CDH) is a life-threatening anomaly with high morbidity and mortality. To investigate the pathogenesis of CDH, miRNA sequencing was performed using amniotic fluid-derived extracellular vesicles (AF-EVs) of CDH patients.
Overall design: Amniotic fluid samples were collected during cesarean delivery from women who provided written informed consent from January 2012 to October 2017 at Nagoya University Hospital. Twenty-one CDH cases born at late and full term (between 37 0/7 and 41 6/7 gestational weeks) and those who born at late and full term at the same time without congenital malformations or neonatal intensive care unit (NICU) admission (control cases: n = 24) were included. CDH cases were divided into two groups; the good prognosis group (CDH-Good) and the poor prognosis group (CDH-Poor). Cases who required extracorporeal membrane oxygenation (ECMO) and neonatal deaths were defined as the CDH-Poor group (n = 5), and the others were defined as the CDH-Good group (n = 16)."
PRJNA1004226,SRR25598557,sEV,Amniotic fluid,Healthy donor,-,2024-07-03,https://pubmed.ncbi.nlm.nih.gov/38947173/,"The EV isolation method used in this study adhered to the standard principles of the International Society for Extracellular Vesicles (Théry et al., 2018; Witwer et al., 2013). Approximately 1 mL of each AF sample was centrifuged at 10,000 × g for 40 min at 4°C (Kubota 3520). The supernatant was filtered using a 0.22 μm filter (Millex-GV 33 mm, Millipore), and then ultracentrifuged at 110,000 × g for 70 min at 4°C using a TLA55 rotor (Beckman Coulter Inc., USA). The pellet was washed with phosphate-buffered saline (PBS), ultracentrifuged under the same conditions, and resuspended in PBS to extract the sEVs.",The miRNA profiles of amniotic fluid-derived extracellular vesicles of congenital diaphragmatic hernia patients. (human),"Congenital diaphragmatic hernia (CDH) is a life-threatening anomaly with high morbidity and mortality. To investigate the pathogenesis of CDH, miRNA sequencing was performed using amniotic fluid-derived extracellular vesicles (AF-EVs) of CDH patients.
Overall design: Amniotic fluid samples were collected during cesarean delivery from women who provided written informed consent from January 2012 to October 2017 at Nagoya University Hospital. Twenty-one CDH cases born at late and full term (between 37 0/7 and 41 6/7 gestational weeks) and those who born at late and full term at the same time without congenital malformations or neonatal intensive care unit (NICU) admission (control cases: n = 24) were included. CDH cases were divided into two groups; the good prognosis group (CDH-Good) and the poor prognosis group (CDH-Poor). Cases who required extracorporeal membrane oxygenation (ECMO) and neonatal deaths were defined as the CDH-Poor group (n = 5), and the others were defined as the CDH-Good group (n = 16)."
PRJNA1004226,SRR25598558,sEV,Amniotic fluid,Healthy donor,-,2024-07-03,https://pubmed.ncbi.nlm.nih.gov/38947173/,"The EV isolation method used in this study adhered to the standard principles of the International Society for Extracellular Vesicles (Théry et al., 2018; Witwer et al., 2013). Approximately 1 mL of each AF sample was centrifuged at 10,000 × g for 40 min at 4°C (Kubota 3520). The supernatant was filtered using a 0.22 μm filter (Millex-GV 33 mm, Millipore), and then ultracentrifuged at 110,000 × g for 70 min at 4°C using a TLA55 rotor (Beckman Coulter Inc., USA). The pellet was washed with phosphate-buffered saline (PBS), ultracentrifuged under the same conditions, and resuspended in PBS to extract the sEVs.",The miRNA profiles of amniotic fluid-derived extracellular vesicles of congenital diaphragmatic hernia patients. (human),"Congenital diaphragmatic hernia (CDH) is a life-threatening anomaly with high morbidity and mortality. To investigate the pathogenesis of CDH, miRNA sequencing was performed using amniotic fluid-derived extracellular vesicles (AF-EVs) of CDH patients.
Overall design: Amniotic fluid samples were collected during cesarean delivery from women who provided written informed consent from January 2012 to October 2017 at Nagoya University Hospital. Twenty-one CDH cases born at late and full term (between 37 0/7 and 41 6/7 gestational weeks) and those who born at late and full term at the same time without congenital malformations or neonatal intensive care unit (NICU) admission (control cases: n = 24) were included. CDH cases were divided into two groups; the good prognosis group (CDH-Good) and the poor prognosis group (CDH-Poor). Cases who required extracorporeal membrane oxygenation (ECMO) and neonatal deaths were defined as the CDH-Poor group (n = 5), and the others were defined as the CDH-Good group (n = 16)."
PRJNA1004226,SRR25598559,sEV,Amniotic fluid,Healthy donor,-,2024-07-03,https://pubmed.ncbi.nlm.nih.gov/38947173/,"The EV isolation method used in this study adhered to the standard principles of the International Society for Extracellular Vesicles (Théry et al., 2018; Witwer et al., 2013). Approximately 1 mL of each AF sample was centrifuged at 10,000 × g for 40 min at 4°C (Kubota 3520). The supernatant was filtered using a 0.22 μm filter (Millex-GV 33 mm, Millipore), and then ultracentrifuged at 110,000 × g for 70 min at 4°C using a TLA55 rotor (Beckman Coulter Inc., USA). The pellet was washed with phosphate-buffered saline (PBS), ultracentrifuged under the same conditions, and resuspended in PBS to extract the sEVs.",The miRNA profiles of amniotic fluid-derived extracellular vesicles of congenital diaphragmatic hernia patients. (human),"Congenital diaphragmatic hernia (CDH) is a life-threatening anomaly with high morbidity and mortality. To investigate the pathogenesis of CDH, miRNA sequencing was performed using amniotic fluid-derived extracellular vesicles (AF-EVs) of CDH patients.
Overall design: Amniotic fluid samples were collected during cesarean delivery from women who provided written informed consent from January 2012 to October 2017 at Nagoya University Hospital. Twenty-one CDH cases born at late and full term (between 37 0/7 and 41 6/7 gestational weeks) and those who born at late and full term at the same time without congenital malformations or neonatal intensive care unit (NICU) admission (control cases: n = 24) were included. CDH cases were divided into two groups; the good prognosis group (CDH-Good) and the poor prognosis group (CDH-Poor). Cases who required extracorporeal membrane oxygenation (ECMO) and neonatal deaths were defined as the CDH-Poor group (n = 5), and the others were defined as the CDH-Good group (n = 16)."
PRJNA1004226,SRR25598560,sEV,Amniotic fluid,Healthy donor,-,2024-07-03,https://pubmed.ncbi.nlm.nih.gov/38947173/,"The EV isolation method used in this study adhered to the standard principles of the International Society for Extracellular Vesicles (Théry et al., 2018; Witwer et al., 2013). Approximately 1 mL of each AF sample was centrifuged at 10,000 × g for 40 min at 4°C (Kubota 3520). The supernatant was filtered using a 0.22 μm filter (Millex-GV 33 mm, Millipore), and then ultracentrifuged at 110,000 × g for 70 min at 4°C using a TLA55 rotor (Beckman Coulter Inc., USA). The pellet was washed with phosphate-buffered saline (PBS), ultracentrifuged under the same conditions, and resuspended in PBS to extract the sEVs.",The miRNA profiles of amniotic fluid-derived extracellular vesicles of congenital diaphragmatic hernia patients. (human),"Congenital diaphragmatic hernia (CDH) is a life-threatening anomaly with high morbidity and mortality. To investigate the pathogenesis of CDH, miRNA sequencing was performed using amniotic fluid-derived extracellular vesicles (AF-EVs) of CDH patients.
Overall design: Amniotic fluid samples were collected during cesarean delivery from women who provided written informed consent from January 2012 to October 2017 at Nagoya University Hospital. Twenty-one CDH cases born at late and full term (between 37 0/7 and 41 6/7 gestational weeks) and those who born at late and full term at the same time without congenital malformations or neonatal intensive care unit (NICU) admission (control cases: n = 24) were included. CDH cases were divided into two groups; the good prognosis group (CDH-Good) and the poor prognosis group (CDH-Poor). Cases who required extracorporeal membrane oxygenation (ECMO) and neonatal deaths were defined as the CDH-Poor group (n = 5), and the others were defined as the CDH-Good group (n = 16)."
PRJNA1004226,SRR25598561,sEV,Amniotic fluid,Healthy donor,-,2024-07-03,https://pubmed.ncbi.nlm.nih.gov/38947173/,"The EV isolation method used in this study adhered to the standard principles of the International Society for Extracellular Vesicles (Théry et al., 2018; Witwer et al., 2013). Approximately 1 mL of each AF sample was centrifuged at 10,000 × g for 40 min at 4°C (Kubota 3520). The supernatant was filtered using a 0.22 μm filter (Millex-GV 33 mm, Millipore), and then ultracentrifuged at 110,000 × g for 70 min at 4°C using a TLA55 rotor (Beckman Coulter Inc., USA). The pellet was washed with phosphate-buffered saline (PBS), ultracentrifuged under the same conditions, and resuspended in PBS to extract the sEVs.",The miRNA profiles of amniotic fluid-derived extracellular vesicles of congenital diaphragmatic hernia patients. (human),"Congenital diaphragmatic hernia (CDH) is a life-threatening anomaly with high morbidity and mortality. To investigate the pathogenesis of CDH, miRNA sequencing was performed using amniotic fluid-derived extracellular vesicles (AF-EVs) of CDH patients.
Overall design: Amniotic fluid samples were collected during cesarean delivery from women who provided written informed consent from January 2012 to October 2017 at Nagoya University Hospital. Twenty-one CDH cases born at late and full term (between 37 0/7 and 41 6/7 gestational weeks) and those who born at late and full term at the same time without congenital malformations or neonatal intensive care unit (NICU) admission (control cases: n = 24) were included. CDH cases were divided into two groups; the good prognosis group (CDH-Good) and the poor prognosis group (CDH-Poor). Cases who required extracorporeal membrane oxygenation (ECMO) and neonatal deaths were defined as the CDH-Poor group (n = 5), and the others were defined as the CDH-Good group (n = 16)."
